duong_di_1 = [[
-1575.7405,80.3095,3.5472,140.2675,711.99,VEHICLE,0,0
-1575.9962,80.0473,3.5477,139.5369,730.13,VEHICLE,0,0
-1576.2457,79.7844,3.5481,139.1205,715.33,VEHICLE,0,0
-1576.4875,79.5249,3.5482,138.8903,699.86,VEHICLE,0,0
-1576.7235,79.2683,3.5479,138.7639,684.21,VEHICLE,0,0
-1576.9540,79.0148,3.5473,138.6937,668.51,VEHICLE,0,0
-1577.1874,78.7554,3.5466,138.6529,708.20,VEHICLE,0,0
-1577.4324,78.4807,3.5463,138.6271,744.65,VEHICLE,0,0
-1577.6877,78.1921,3.5463,138.6104,779.33,VEHICLE,0,0
-1577.9548,77.8888,3.5465,138.5994,813.22,VEHICLE,0,0
-1578.2324,77.5724,3.5470,138.5921,846.58,VEHICLE,0,0
-1578.5210,77.2430,3.5474,138.5871,879.68,VEHICLE,0,0
-1578.8347,76.9124,3.5478,138.2464,904.96,VEHICLE,0,0
-1579.1646,76.5909,3.5481,137.4628,924.69,VEHICLE,0,0
-1579.5206,76.2719,3.5482,136.2812,950.99,VEHICLE,0,0
-1579.8853,75.9448,3.5482,135.1597,987.55,VEHICLE,0,0
-1580.2599,75.6013,3.5482,134.4199,1022.53,VEHICLE,0,0
-1580.6443,75.2447,3.5482,133.9711,1055.83,VEHICLE,0,0
-1581.0410,74.8750,3.5483,133.7028,1088.60,VEHICLE,0,0
-1581.4572,74.5014,3.5483,133.3649,1116.60,VEHICLE,0,0
-1581.8953,74.1369,3.5484,132.5956,1137.43,VEHICLE,0,0
-1582.3550,73.7818,3.5483,131.4575,1155.16,VEHICLE,0,0
-1582.8331,73.4409,3.5482,130.0114,1171.70,VEHICLE,0,0
-1583.3325,73.1152,3.5479,128.2925,1192.31,VEHICLE,0,0
-1583.8527,72.8005,3.5477,126.4108,1225.01,VEHICLE,0,0
-1584.3888,72.4702,3.5475,124.9716,1263.65,VEHICLE,0,0
-1584.9380,72.1272,3.5476,124.0737,1298.41,VEHICLE,0,0
-1585.4996,71.7739,3.5477,123.5414,1331.28,VEHICLE,0,0
-1586.0770,71.4152,3.5479,123.1663,1361.50,VEHICLE,0,0
-1586.6779,71.0683,3.5480,122.4288,1376.20,VEHICLE,0,0
-1587.2919,70.7394,3.5480,121.3240,1380.39,VEHICLE,0,0
-1587.9167,70.4325,3.5479,119.9121,1384.31,VEHICLE,0,0
-1588.5576,70.1483,3.5476,118.2161,1397.53,VEHICLE,0,0
-1589.2155,69.8678,3.5473,116.5763,1421.46,VEHICLE,0,0
-1589.8795,69.5807,3.5471,115.4781,1444.69,VEHICLE,0,0
-1590.5536,69.2879,3.5470,114.8170,1465.65,VEHICLE,0,0
-1591.2383,68.9898,3.5470,114.4334,1485.72,VEHICLE,0,0
-1591.9297,68.6882,3.5470,114.2129,1505.44,VEHICLE,0,0
-1592.6300,68.3824,3.5471,114.0850,1525.08,VEHICLE,0,0
-1593.3414,68.0712,3.5472,114.0105,1544.75,VEHICLE,0,0
-1594.0647,67.7758,3.5473,113.6186,1555.92,VEHICLE,0,0
-1594.8003,67.4977,3.5473,112.7866,1562.53,VEHICLE,0,0
-1595.5531,67.2400,3.5472,111.5772,1576.34,VEHICLE,0,0
-1596.3143,66.9937,3.5472,110.2830,1597.52,VEHICLE,0,0
-1597.0844,66.7431,3.5471,109.3889,1619.25,VEHICLE,0,0
-1597.8665,66.4887,3.5517,108.8478,1639.72,VEHICLE,0,0
-1598.6567,66.2311,3.5551,108.5342,1659.33,VEHICLE,0,0
